categoria,Imagen,producto,Formato,Precio
Verdura,https://prod-mercadona.imgix.net/images/b0158be4c2916d8ef184941f54e40820.jpg?fit=crop&h=300&w=300,Cebollino,Bandeja 20 g,"1,80 €"
Verdura,https://prod-mercadona.imgix.net/images/652d843ed52e1271a7babf8d32e43d8f.jpg?fit=crop&h=300&w=300,Espinacas cortadas,Paquete 300 g,"1,22 €"
Verdura,https://prod-mercadona.imgix.net/images/2ef72b37fe1021e9ff4ea8f46f9204f8.jpg?fit=crop&h=300&w=300,Brócoli,Pieza 370 g aprox.,"0,94 €"
Verdura,https://prod-mercadona.imgix.net/images/cbd784174d4dfee4fedee9f32d3ad0ab.jpg?fit=crop&h=300&w=300,Berenjena,Pieza 370 g aprox.,"0,70 €"
Verdura,https://prod-mercadona.imgix.net/images/194ffef84cc24571ee1d98b9522a3a90.jpg?fit=crop&h=300&w=300,Berenjena rayada,Pieza 360 g aprox.,"0,73 €"
Verdura,https://prod-mercadona.imgix.net/images/6fe3bd1734dacc3f8751577ed526b7ab.jpg?fit=crop&h=300&w=300,Judía verde plana,Bandeja 750 g,"2,85 €"
Verdura,https://prod-mercadona.imgix.net/images/5515ca89e69b67a1664edbe0c85da6b6.jpg?fit=crop&h=300&w=300,Judía verde plana,Paquete 350 g,"1,70 €"
Verdura,https://prod-mercadona.imgix.net/images/82341af93ac0349e4eb02bd074df33ed.jpg?fit=crop&h=300&w=300,Acelgas cortadas,Paquete 300 g,"1,22 €"
Verdura,https://prod-mercadona.imgix.net/images/614ed5d4d4c7fab1d3396f43b17c05e4.jpg?fit=crop&h=300&w=300,Puerros,Paquete 875 g aprox.,"2,49 €"
Verdura,https://prod-mercadona.imgix.net/images/9fdc920f087aba9f8bf72aa696f830e4.jpg?fit=crop&h=300&w=300,Puerros,Bandeja 450 g aprox.,"2,07 €"
Verdura,https://prod-mercadona.imgix.net/images/a3ee18444d12fd8a6ac5567a32755eb7.jpg?fit=crop&h=300&w=300,Alcachofa,Pieza 180 g aprox.,"0,78 €"
Verdura,https://prod-mercadona.imgix.net/images/c1071ba21363f4cb41267b5781591082.jpg?fit=crop&h=300&w=300,Judía verde redonda,Bandeja 500 g,"2,85 €"
Verdura,https://prod-mercadona.imgix.net/images/08c558eaa11e88926e6a456606eb9be1.jpg?fit=crop&h=300&w=300,Calabaza cacahuete cortada a trozos,Bandeja 450 g aprox.,"1,77 €"
Verdura,https://prod-mercadona.imgix.net/images/a601293be34844dafbb636e4f79b307f.jpg?fit=crop&h=300&w=300,Apio verde,Paquete 660 g aprox.,"1,29 €"
Verdura,https://prod-mercadona.imgix.net/images/175fea78b9b11aba6cddadb1a124d020.jpg?fit=crop&h=300&w=300,Apio cortado,Bandeja 210 g aprox.,"0,97 €"
Verdura,https://prod-mercadona.imgix.net/images/f62352ecda319824b8ed42c98b5b4a3c.jpeg?fit=crop&h=300&w=300,Preparado de verdura para cocido,Bandeja 900 g aprox.,"1,83 €"
Verdura,https://prod-mercadona.imgix.net/images/246f658b35834114e902bbbfdb7d6650.jpg?fit=crop&h=300&w=300,Espárrago verde fino,Paquete 250 g,"2,43 €"
Verdura,https://prod-mercadona.imgix.net/images/53e2bf34cc3505078c699d0ea0fb272d.jpg?fit=crop&h=300&w=300,Rabanitos,Paquete 250 g,"1,12 €"
Verdura,https://prod-mercadona.imgix.net/images/b1a33cf895adad1115d481761cca4c8a.jpg?fit=crop&h=300&w=300,Remolacha cocida y pelada,Paquete 450 g,"0,99 €"
Verdura,https://prod-mercadona.imgix.net/images/45d1641b53026a25a2506faa3120193f.jpg?fit=crop&h=300&w=300,Acelgas,Paquete 800 g,"1,95 €"
Verdura,https://prod-mercadona.imgix.net/images/70a7c2d28f76371c3ae814e3485c98d9.jpg?fit=crop&h=300&w=300,Nabicol,Pieza 210 g aprox.,"0,64 €"
Verdura,https://prod-mercadona.imgix.net/images/11dbe91d836159e981891cf040ed9ade.jpg?fit=crop&h=300&w=300,Maíz dulce en mazorca cocido,Paquete 2 ud. (450 g),"1,55 €"
Verdura,https://prod-mercadona.imgix.net/images/d552b586da0854756dd9286994269da9.jpg?fit=crop&h=300&w=300,Calabaza cacahuete,"Pieza 1,25 kg aprox.","2,49 €"
Verdura,https://prod-mercadona.imgix.net/images/dd206aa330fd0e0772f418126500fdd2.jpg?fit=crop&h=300&w=300,Media calabaza cacahuete,1/2 Pieza 500 g aprox.,"1,12 €"
Verdura,https://prod-mercadona.imgix.net/images/de69bc03e85de9479421cbe7dfca1708.jpg?fit=crop&h=300&w=300,Espárrago verde grueso,Paquete 300 g,"3,76 €"
Verdura,https://prod-mercadona.imgix.net/images/21055967845a6d9903a7b8a55926090d.jpg?fit=crop&h=300&w=300,Maíz dulce en mazorca,Bandeja 2 ud.,"2,64 €"
Verdura,https://prod-mercadona.imgix.net/images/2f31ee7e29715347f1f53d4f26e2245a.jpg?fit=crop&h=300&w=300,Media calabaza para asar,"1/2 Pieza 1,4 kg aprox.","3,57 €"
Verdura,https://prod-mercadona.imgix.net/images/8bd8814de5f099ca01d1f7faa18ae912.jpg?fit=crop&h=300&w=300,Castañas,Malla 500 g,"3,25 €"
Verdura,https://prod-mercadona.imgix.net/images/94960faa400fa058a71550bbbe0c7fd7.jpg?fit=crop&h=300&w=300,3 Vegetales para microondas,Paquete 300 g,"1,67 €"
Verdura,https://prod-mercadona.imgix.net/images/3c23712045339f762d14e691e9b0171e.jpg?fit=crop&h=300&w=300,Floretas de brócoli para microondas,Paquete 230 g,"1,55 €"
Verdura,https://prod-mercadona.imgix.net/images/1e45ff33b104127685d3c3c137e463cf.jpg?fit=crop&h=300&w=300,Mix de verduras paisana para microondas,Paquete 300 g,"1,84 €"
Verdura,https://prod-mercadona.imgix.net/images/7e5af136d661fc6a8de8764b9d8859f4.jpg?fit=crop&h=300&w=300,Patata para microondas,Paquete 400 g,"1,48 €"
Verdura,https://prod-mercadona.imgix.net/images/00d518c6d274d279e7b0ea74b9c4245e.jpg?fit=crop&h=300&w=300,Batata para microondas,Paquete 400 g,"2,45 €"
Verdura,https://prod-mercadona.imgix.net/images/7e9bd93106df239555b982275b58741d.jpg?fit=crop&h=300&w=300,Mix de verduras jardinera para microondas,Paquete 400 g,"1,94 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/efde699df9d548c2e8a9887daf63cd7a.jpg?fit=crop&h=300&w=300,Salmón a rodajas,"Pieza 2,71 kg aprox.","29,67 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/3cb80836bc33e899bc88c403a7dbdf05.jpg?fit=crop&h=300&w=300,Salmón media pieza a rodajas,"1/2 Pieza 1,3 kg aprox.","14,24 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/0ab4d3bebe2987d4c536456e2b2397b1.jpg?fit=crop&h=300&w=300,Salmón abierto en libro sin cabeza y sin espina,"Pieza 2,71 kg aprox.","29,67 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/9e3d2b0d70964b5e08e4430a34872631.jpg?fit=crop&h=300&w=300,Salmón media pieza abierto en libro sin cabeza y sin espina,"1/2 Pieza 1,3 kg aprox.","14,24 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/951a3919c430a3945602d4f82ba89f23.jpg?fit=crop&h=300&w=300,Salmón sin aletas y sin escamas,"Pieza 2,71 kg aprox.","29,67 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/2a83560771de82f2644054222802f106.jpg?fit=crop&h=300&w=300,Salmón media pieza sin aletas y sin escamas,"1/2 Pieza 1,3 kg aprox.","14,24 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/0e2948a55470270b1de2a369e58ca118.jpg?fit=crop&h=300&w=300,Filete de salmón,Bandeja 400 g aprox.,"8,78 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/9357cc05e268a619765a87b9b9a1014e.jpg?fit=crop&h=300&w=300,Rodajas de salmón,Bandeja 400 g aprox.,"7,98 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/131b50fbb3cc1e74cc1127ff4b12104f.jpg?fit=crop&h=300&w=300,Escalopines de salmón,Bandeja 400 g aprox.,"9,98 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/436b010dcbc6108690d724afe2d95b97.jpg?fit=crop&h=300&w=300,Dorada limpia con cabeza,Pieza 540 g aprox.,"4,73 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/b00be480049e6df6699dfcc258e77d84.jpg?fit=crop&h=300&w=300,Dorada abierta a la espalda con espinas y con cabeza,Pieza 540 g aprox.,"4,73 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/63343ce507fc67170a68187887e2a908.jpg?fit=crop&h=300&w=300,Dorada a filetes sin cabeza y sin espina,Pieza 540 g aprox.,"4,73 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/2957b087240ec84fa053668b79413731.jpg?fit=crop&h=300&w=300,Dorada abierta en libro sin cabeza y sin espina,Pieza 540 g aprox.,"4,73 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/5a648f8a69f2dd2d87d7049b8e604499.jpg?fit=crop&h=300&w=300,Dorada sin limpiar,Pieza 540 g aprox.,"4,73 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/d9da7ec6ac575c2328a586f098dd0225.jpg?fit=crop&h=300&w=300,Filetes de dorada,Bandeja 380 g aprox.,"8,72 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/7b996b05f032204332216f5e6a72b129.jpg?fit=crop&h=300&w=300,Lubina limpia con cabeza,Pieza 470 g aprox.,"3,88 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/45f37ee9fbccebfd1cde069320cc9b3b.jpg?fit=crop&h=300&w=300,Lubina abierta a la espalda con espinas y con cabeza,Pieza 470 g aprox.,"3,88 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/08fb245b6763997aa1ec02d8a537c03f.jpg?fit=crop&h=300&w=300,Lubina a filetes sin cabeza y sin espina,Pieza 470 g aprox.,"3,88 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/a81a713fad959d63b5ab54f2d11cff23.jpg?fit=crop&h=300&w=300,Lubina abierta en libro sin cabeza y sin espina,Pieza 470 g aprox.,"3,88 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/079d2d1fac75b66dea891397f9744121.jpg?fit=crop&h=300&w=300,Lubina sin limpiar,Pieza 470 g aprox.,"3,88 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/be072857372e0945c98f09331d010277.jpg?fit=crop&h=300&w=300,Filetes de lubina,Bandeja 400 g aprox.,"9,10 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/f9915fd0e276f93caa4eb284fbbcbc34.jpg?fit=crop&h=300&w=300,Merluza a rodajas,"Pieza 1,3 kg aprox.","12,94 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/858d44842974db4c1c20552c4215b8ff.jpg?fit=crop&h=300&w=300,Merluza media pieza a rodajas,1/2 Pieza 790 g aprox.,"7,86 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/fe5ec3ad3d32e4fd6fe05e88aa16af0e.jpg?fit=crop&h=300&w=300,Merluza abierta en libro sin cabeza y sin espina,"Pieza 1,3 kg aprox.","12,94 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/4d5edf4542c58f534844c301ef6256b8.jpg?fit=crop&h=300&w=300,Merluza media pieza abierta en libro sin cabeza y sin espina,1/2 Pieza 790 g aprox.,"7,86 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/fe6762be2b524bd5bcd015202b222dc4.jpg?fit=crop&h=300&w=300,Merluza sin aletas y sin escamas,"Pieza 1,3 kg aprox.","12,94 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/d44677353db7798a3331ef65e09ced5e.jpg?fit=crop&h=300&w=300,Merluza media pieza sin aletas y sin escamas,1/2 Pieza 790 g aprox.,"7,86 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/bea41a8d6e71b06f341ab617c65c87ee.jpg?fit=crop&h=300&w=300,Porciones de merluza del Cabo,Bandeja 385 g aprox.,"9,22 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/7fe85bfd4b3c74ef53e335e439b06b4e.jpg?fit=crop&h=300&w=300,Bacalao a rodajas,"Pieza 2,12 kg aprox.","21,09 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/88a3161d919a5e1282cc5b82fd00ca26.jpg?fit=crop&h=300&w=300,Bacalao media pieza a rodajas,"1/2 Pieza 1,09 kg aprox.","10,85 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/144bdf77d235c7a4ca6d525717c6214e.jpg?fit=crop&h=300&w=300,Bacalao abierto en libro sin cabeza y sin espina,"Pieza 2,12 kg aprox.","21,09 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/31d725c7f08f131a5e70c3677dc5e69b.jpg?fit=crop&h=300&w=300,Bacalao media pieza abierto en libro sin cabeza y sin espina,"1/2 Pieza 1,09 kg aprox.","10,85 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/9858b5cbe745c27ce0c17c9da56647b6.jpg?fit=crop&h=300&w=300,Bacalao al punto de sal con agua añadida,Bandeja 500 g aprox.,"7,48 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/7db549df9c9e06055f0bd0faa0c61202.jpg?fit=crop&h=300&w=300,Hoja de bacalao,Paquete 800 g aprox.,"13,92 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/914aa9f7dc7c62ac7ca4a4126e45b5b3.jpg?fit=crop&h=300&w=300,Corvina limpia con cabeza,"Pieza 1,8 kg aprox.","18,90 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/e9ae60ccbc54da434f15d6fc359697ce.jpg?fit=crop&h=300&w=300,Corvina abierta a la espalda con espinas y con cabeza,"Pieza 1,8 kg aprox.","18,90 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/c24e26cdf25836aff4838e4dfafaf136.jpg?fit=crop&h=300&w=300,Corvina a filetes,"Pieza 1,8 kg aprox.","18,90 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/d048cb65e9ae4c19d14d81a31fecc1dd.jpg?fit=crop&h=300&w=300,Sepia,Pieza 610 g aprox.,"9,12 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/a5c55081636517ba27b09fac2f7cedfe.jpg?fit=crop&h=300&w=300,Calamar pequeño limpio patagónico,Bandeja 300 g aprox.,"5,50 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/3060e9542a85b9f22ecb84e6cc1d692e.jpg?fit=crop&h=300&w=300,Tiras de potón del Pacífico,Bandeja 300 g aprox.,"3,60 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/795bc1fca211e3f1b296a8515b8f4a9f.jpg?fit=crop&h=300&w=300,Patas de pulpo cocido,Bandeja 250 g aprox.,"9,95 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/661d69880016e9ebeb58a4f23465e397.jpg?fit=crop&h=300&w=300,Trucha abierta en libro con cabeza,Pieza 490 g aprox.,"3,41 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/f59e557239c2f912e794f4f6ca61df0a.jpg?fit=crop&h=300&w=300,Trucha abierta en libro sin cabeza y sin espina,Pieza 490 g aprox.,"3,41 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/c4b028bd334f4ff5a51c67f4a736d9c3.jpg?fit=crop&h=300&w=300,Trucha sin aletas,Pieza 490 g aprox.,"3,41 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/8378fa17c4433262d3d7b105ca561c17.jpg?fit=crop&h=300&w=300,Filetes de trucha Arco iris,Bandeja 226 g aprox.,"3,15 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/665fff63ca10282420279830f3b6d58d.jpg?fit=crop&h=300&w=300,Lenguado sin cabeza y sin piel,Pieza 150 g aprox.,"3,74 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/05185b9be73206726fe3b67cf978ddb2.jpg?fit=crop&h=300&w=300,Lenguado sin limpiar,Pieza 150 g aprox.,"3,74 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/1d2cb161f810c273ec84e45691b07e6d.jpg?fit=crop&h=300&w=300,Boquerón sin limpiar,Granel 200 g aprox.,"1,59 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/b55f89c3aefe2502e390182d9f47657a.jpg?fit=crop&h=300&w=300,Boquerón limpio sin cabeza,Granel 200 g aprox.,"1,59 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/12eacd7cd23e1b43dcef62e9a1d0ba01.jpg?fit=crop&h=300&w=300,Filete de rodaballo,Bandeja 250 g aprox.,"7,16 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/add741a39352f069a3bc8a4eea7db931.jpg?fit=crop&h=300&w=300,Tira de rodaballo,Bandeja 450 g aprox.,"8,78 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/5b92b803a7932c1cd2ece3e80d11a853.jpg?fit=crop&h=300&w=300,Sardina sin limpiar,Granel 200 g aprox.,"0,99 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/2b65dea09c00f7ea0a265455ce20ff1a.jpg?fit=crop&h=300&w=300,Sardina limpia sin cabeza,Granel 200 g aprox.,"0,99 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/84ba531e6c1c0b83c236c646f0f360c0.jpg?fit=crop&h=300&w=300,Morralla,Granel 400 g aprox.,"3,18 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/38eb5a262bf3bb9eb411033db1a1cb4f.jpg?fit=crop&h=300&w=300,Porciones de rape blanco descongelado,Bandeja 295 g aprox.,"8,84 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/4c3262070ccdb14de608995bd731c8dd.jpeg?fit=crop&h=300&w=300,Emperador marinado,Bandeja 230 g aprox.,"5,39 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/adf260b4cff635be0b2fa21ab5bb604f.jpg?fit=crop&h=300&w=300,Filetes de Gallineta descongelada,Bandeja 380 g aprox.,"4,92 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/91fc0105ad7153dc92202f44fec4e6be.jpg?fit=crop&h=300&w=300,Elaborado de merluza y gambón,Bandeja 2 ud. (240 g),"2,95 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/b60ede992429f429df5419aa664eba12.jpg?fit=crop&h=300&w=300,Merluza rebozada,Bandeja 230 g,"3,75 €"
Pescado fresco,https://prod-mercadona.imgix.net/images/b0eb484ebd1903fc7aa3874769f1a856.jpg?fit=crop&h=300&w=300,Anguila troceada,Bandeja 330 g aprox.,"8,71 €"
Marisco,https://prod-mercadona.imgix.net/images/f6f62c8df2949dff816f73f274bfd2b6.jpg?fit=crop&h=300&w=300,Preparado de paella y sopa Hacendado ultracongelado,Paquete 685 g escurrido,"4,10 €"
Marisco,https://prod-mercadona.imgix.net/images/1208024934bc936009b3c4d0c4d04473.jpg?fit=crop&h=300&w=300,Arreglo de marisco pelado,Bandeja 470 g aprox.,"8,88 €"
Marisco,https://prod-mercadona.imgix.net/images/8a6cce24488444736497d91a7a5ec404.jpg?fit=crop&h=300&w=300,Gambón congelado,Granel 150 g aprox.,"1,49 €"
Marisco,https://prod-mercadona.imgix.net/images/4753fbb2fbe675c7e8dc349c5ecafcc5.jpg?fit=crop&h=300&w=300,Gambón grande congelado,Caja 2 kg,"17,90 €"
Marisco,https://prod-mercadona.imgix.net/images/391487d7e55fc54688773f26f875a1ed.jpg?fit=crop&h=300&w=300,Alistado mediano congelado,Granel 150 g aprox.,"5,51 €"
Marisco,https://prod-mercadona.imgix.net/images/d0bac15f18ff7bea18e695590f4f6bbf.jpg?fit=crop&h=300&w=300,Alistado mediano Hacendado congelado,Caja 1 kg aprox.,"35,75 €"
Marisco,https://prod-mercadona.imgix.net/images/9c6b7d2208a628656f73416e0cbdbcb1.jpg?fit=crop&h=300&w=300,Alistado grande congelado,Granel 150 g aprox.,"8,69 €"
Marisco,https://prod-mercadona.imgix.net/images/41f755ae51b47df1c3a436d4bb540966.jpg?fit=crop&h=300&w=300,Alistado grande Hacendado congelado,Caja 1 kg aprox.,"56,95 €"
Marisco,https://prod-mercadona.imgix.net/images/503eb7e89f381ca03a139660f538c741.jpg?fit=crop&h=300&w=300,Langostino cocido,Granel 150 g aprox.,"1,49 €"
Marisco,https://prod-mercadona.imgix.net/images/9d21dcd8c84f3c6ed5e4499e00df5c2f.jpg?fit=crop&h=300&w=300,Langostino crudo Hacendado ultracongelado,Caja 600 g escurrido,"6,95 €"
Marisco,https://prod-mercadona.imgix.net/images/d6160da6c73e95e6d891889c5e454ff1.jpg?fit=crop&h=300&w=300,Gamba blanca pequeña Hacendado congelada,Granel 150 g aprox.,"2,24 €"
Marisco,https://prod-mercadona.imgix.net/images/d9213bbd15f10a5ed33b4b0ff90acb78.jpg?fit=crop&h=300&w=300,Gamba blanca pequeña Hacendado congelada,Caja 1 kg aprox.,"13,95 €"
Marisco,https://prod-mercadona.imgix.net/images/0409f1ae45b83dc22c914dd74456d0f6.jpg?fit=crop&h=300&w=300,Gamba cocida,Bandeja 300 g,"6,95 €"
Marisco,https://prod-mercadona.imgix.net/images/005c3dc1bd68fa542b309c689e411120.jpg?fit=crop&h=300&w=300,Carabinero Hacendado congelado,Caja 500 g aprox.,"50,00 €"
Marisco,https://prod-mercadona.imgix.net/images/d30570f6f373cc3362b6175e3d7ddd4a.jpg?fit=crop&h=300&w=300,Gamba pelada cruda tamaño mediano Hacendado ultracongelada,Paquete 360 g escurrido,"4,95 €"
Marisco,https://prod-mercadona.imgix.net/images/eb489ee3fd6cd37618ac310691927ffd.jpg?fit=crop&h=300&w=300,Gamba pelada cruda tamaño grande Hacendado ultracongelada,Paquete 360 g escurrido,"5,95 €"
Marisco,https://prod-mercadona.imgix.net/images/6de919fc7cd0c3ac41f013bcb88aadb0.jpg?fit=crop&h=300&w=300,Camarón boreal cocido y pelado Royal Greenland ultracongelado,Paquete 200 g,"4,25 €"
Marisco,https://prod-mercadona.imgix.net/images/84fa5a12f206ec1bebb88e0a6e28af47.jpg?fit=crop&h=300&w=300,Langostino cocido y pelado Hacendado ultracongelado,Bandeja 220 g escurrido,"4,75 €"
Marisco,https://prod-mercadona.imgix.net/images/f1d0ac68049e49c543f0f63afb6d08b0.jpg?fit=crop&h=300&w=300,Langostino crudo y pelado Hacendado ultracongelado,Bandeja 220 g escurrido,"3,95 €"
Marisco,https://prod-mercadona.imgix.net/images/e8b22464869872af1b6f7c6882920957.jpg?fit=crop&h=300&w=300,Bogavante americano mediano crudo Hacendado,Pieza 475 g aprox. escurrido,"15,67 €"
Marisco,https://prod-mercadona.imgix.net/images/ea2198e5d117e12b77e586caa5db3663.jpg?fit=crop&h=300&w=300,Buey de mar cocido Hacendado congelado,Pieza 715 g aprox.,"10,96 €"
Marisco,https://prod-mercadona.imgix.net/images/7a290f7a2027981323dd48394d4b538e.jpg?fit=crop&h=300&w=300,Bocas de cangrejo pequeñas congeladas,Granel 150 g aprox.,"2,97 €"
Marisco,https://prod-mercadona.imgix.net/images/60e539718e61dcadf7e9979dddf155e1.jpg?fit=crop&h=300&w=300,Bocas de cangrejo pequeñas Hacendado congeladas,Caja 500 g,"8,95 €"
Marisco,https://prod-mercadona.imgix.net/images/8c905b9bdd50d7782edc2d06700f721c.jpg?fit=crop&h=300&w=300,Nécora cocida Hacendado congelada,Caja 500 g escurrido,"7,50 €"
Marisco,https://prod-mercadona.imgix.net/images/74f4d34dde795c85c5611232e96f264b.jpg?fit=crop&h=300&w=300,Colas de gambón crudo Hacendado congelado,Bandeja 250 g,"6,55 €"
Marisco,https://prod-mercadona.imgix.net/images/6c34fdd19d3d1fc1ac41cb8322a37600.jpg?fit=crop&h=300&w=300,Alistado pequeño Hacendado congelado,Caja 1 kg aprox.,"14,50 €"
Marisco,https://prod-mercadona.imgix.net/images/a1fbf2356a61c923de5792e0d075d4d1.jpg?fit=crop&h=300&w=300,Alistado pequeño congelado,Granel 150 g aprox.,"2,32 €"
Marisco,https://prod-mercadona.imgix.net/images/a75cf34399fe22a08af916da1bbaebf3.jpg?fit=crop&h=300&w=300,Langostino cocido,Bandeja 600 g aprox.,"6,00 €"
Marisco,https://prod-mercadona.imgix.net/images/4ca6c21639a4a29671afa6eb85b1e89f.jpg?fit=crop&h=300&w=300,Salpicón de marisco Hacendado,Bandeja 400 g aprox.,"4,96 €"
Marisco,https://prod-mercadona.imgix.net/images/9c6539e6ca1d03845b2317f3e1d39957.jpg?fit=crop&h=300&w=300,Mejillón,Malla 1 kg,"3,20 €"
Marisco,https://prod-mercadona.imgix.net/images/0166a818db1acd99b8a10c4338f2f09e.jpg?fit=crop&h=300&w=300,Carne de mejillón de Chile cocido Hacendado ultracongelado,Paquete 275 g escurrido,"2,35 €"
Marisco,https://prod-mercadona.imgix.net/images/066939b7e4b192400e16d7403aa72ba4.jpg?fit=crop&h=300&w=300,Mejillón de Chile entero cocido Hacendado ultracongelado,Caja 450 g,"3,25 €"
Marisco,https://prod-mercadona.imgix.net/images/c88ca43fcb0ca0b2691b44c425f87194.jpg?fit=crop&h=300&w=300,Almeja japonesa,Malla 500 g,"11,05 €"
Marisco,https://prod-mercadona.imgix.net/images/0fc8ebeedfb0cb9d58a38295ae1918ac.jpg?fit=crop&h=300&w=300,Almeja Hacendado congelada,Paquete 450 g,"1,70 €"
Marisco,https://prod-mercadona.imgix.net/images/2172784c659012ee37c509eb3170d3de.jpg?fit=crop&h=300&w=300,Berberechos,Malla 500 g,"5,95 €"
